fuvu	skull	noun			fuvu langu	my skull
fuwele	crystal	noun			fuwele nzuri	a beautiful crystal
GaDangme	GaDangme	noun		Ga. A West African people; their language	lugha GaDangme	I speak GaDangme
gala	store	noun			nitanunu chakula kutoka kwa gala	I will buy food from the store
gamba	shell	noun			gamba la tofaa	shell of a crab
gari	van	noun			panda gari	board a van
gari	vehicle	noun			gari mpya	a new vehicle
gari	car	noun				drive a car
gavana	governor	noun			yeye ndo gavana	she is the governor
gawa	divide	verb		separate into parts	gawa mkate	divide the bread
gawana	share	verb			gawana chakula	share the food
gawanya	split	verb			gawanya mara mbili	split in two
gazeti	newspaper	noun			ninasoma gazeti	I am reading the newspaper
gazeti	paper	noun			gazeti la leo	today's paper
Gbe	Gbe	noun			lugha Gbe	Gbe language
gereji	garage	noun			gereji ya gari	car garage
gereza	prison	noun			naenda gerezani	go to prison
gesi	gas	noun			stovu ya gesi	gas stove
geuka	overturn	verb			sufuria imegeuka	the pan has overturned
ghafla	suddenly	adverb			ilikuja ghafla	it came suddenly
ghali	expensive	adjective			ni ghali	it is expensive
Ghana	Ghana	noun		a country in Africa	nenda Ghana	people from Ghana are called Ghanaians
gharama	cost	noun			bei = gharama  + faida	price = cost + profit
ginsengi	ginseng	noun			ginsengi ni mmea	ginseng is a plant
giza	dark	adjective			usiku wa giza	dark night
giza	darkness	noun			usiku huleta giza	night brings darkness
glasi	glass	noun			glasi ya maji	a glass of water
godoro	mattress	noun			godoro jipya	a new mattress
gong'u gong'u	gong gong	noun			cheza gong'u gong'u	play the gong gong
gonga	hit	verb			usinigonge	do not hit me
gorofa	storey building	noun			Ninatengeneza gorofa	I am building a storey building
goti	knee	noun				my knees
gramu	gramme	noun			gramu kumi	ten grammes
grisi	grease	noun			grisi katika sufuria	grease in a pan
Guinea	Guinea	noun		A country in Africa	enda Guinea	go to Guinea
gumba	thumb	noun			tumia gumba kwa uchaguzi	use your thumb to vote
gumu	hard	adjective			ni vigumu	it is hard
gumu	difficult	adjective			mtihani ni mgumu	the exam is difficult
gumu	tough	adjective			nyama ngumu	tough meat
gunia	sack	noun			gunia la makaa	sack of charcoal
gurudumu	wheel	noun			gari lina magurudumu maane	my car has four wheels
gusa	touch	verb			kugusa nywele zake	to touch her hair
habari	news	noun			habari za ulimwengu	news of the realm
habari za alasiri	good afternoon	exclamation			habari za alasiri Esi	good afternoon Esi
habari za jioni	good evening	exclamation			habari za jioni Kofi	good evening Kofi
hadi	to	preposition			kutoka hapa hadi pale	from here to there
hadidhi	story	noun			nihadithie hadidhi	tell me a story
hadithi	story	noun			niambie hadithi	tell me a story
haidrojeni	hydrogen	science			haidrojeni (H) ina protoni 1	hydrogen (H) has 1 proton
haki	justice	noun			uhuru na haki	freedom and justice
haki	rights	noun			haki za kibinadamu	rights of humankind
hakimu	judge	noun			mahakimu saba	seven judges
hali	state	noun			angalia hali yetu dhalili	look at our pitiful state
hali	circumstance	noun			hali yangu ni ngumu	my circumstances are difficult
hali ya maisha	lifestyle	noun			hali ya maisha shughulishi	an active lifestyle
haliyanada	weather	noun			tuna haliyanada nzuri	we have good weather
halleluyah	hallelujah	exclamation		means "God be praised"	imba halleluyah	sing hallelujah
hamsini	fifty	adjective		the number 50	chupa hamsini	fifty bottles
